student_id,attendance,marks,assignment,lms,risk_score,risk_label
36008,40,80,35,26,50.4,Medium
36009,52,69,43,33,46.6,Medium
36010,73,62,88,78,26.8,Low
36011,70,69,56,40,36.1,Medium
36012,43,33,70,26,56.3,Medium
36013,75,35,30,24,51.1,Medium
36014,66,61,63,24,40.3,Medium
36015,56,93,57,31,35.2,Medium
36016,84,52,32,33,41.1,Medium
36017,86,84,47,41,26.9,Low
36018,43,40,59,21,56.9,Medium
36019,81,97,67,63,18.8,Low
36020,99,60,56,68,24.4,Low
36021,40,60,88,63,42.1,Medium
36022,41,71,84,67,38.8,Medium
36023,47,30,45,93,53.9,Medium
36024,70,37,37,45,49,Medium
36025,64,65,58,63,37,Medium
36026,71,90,83,60,22,Low
36027,43,81,53,83,39.6,Medium
36028,88,55,51,94,28.7,Low
36029,94,97,56,33,18.8,Low
36030,99,60,40,38,30.6,Medium
36031,88,98,33,67,22.1,Low
36032,74,66,72,45,31.7,Medium
36033,46,95,87,35,32.2,Medium
36034,48,44,34,84,52.4,Medium
36035,40,68,39,49,50.9,Medium
36036,63,84,93,78,23.2,Low
36037,64,69,46,95,35,Medium
36038,70,39,43,95,42.2,Medium
36039,79,80,89,84,18.2,Low
36040,66,33,36,47,51.8,Medium
36041,66,58,30,80,42.2,Medium
36042,77,88,78,38,23.4,Low
36043,84,79,55,73,24.4,Low
36044,51,69,83,89,33.4,Medium
36045,54,52,41,49,49.7,Medium
36046,71,83,61,41,30.4,Medium
36047,85,56,85,90,23.2,Low
36048,49,45,44,30,55.1,Medium
36049,88,37,40,49,40.8,Medium
36050,54,90,85,81,26.3,Low
36051,82,53,86,79,26.2,Low
36052,50,77,42,29,45.6,Medium
36053,51,72,43,33,46.1,Medium
36054,71,37,49,82,42.5,Medium
36055,69,68,52,29,38.7,Medium
36056,90,75,66,40,24.3,Low
36057,53,64,84,90,33.8,Medium
36058,59,82,74,27,34.3,Medium
36059,72,89,66,43,27,Low
36060,91,52,89,31,27.1,Low
36061,88,91,44,61,22.6,Low
36062,70,62,86,78,28.4,Low
36063,77,88,68,69,22.3,Low
36064,64,75,37,29,41.6,Medium
36065,55,49,35,72,49.1,Medium
36066,80,67,39,43,35.8,Medium
36067,51,42,79,96,41.6,Medium
36068,76,43,85,72,32.5,Medium
36069,51,64,87,23,40.7,Medium
36070,49,36,55,56,53,Medium
36071,40,32,62,86,53.4,Medium
36072,65,36,77,48,43,Medium
36073,57,72,46,80,38.4,Medium
36074,40,70,79,91,38.1,Medium
36075,79,79,95,49,20.8,Low
36076,94,91,92,72,9.5,Low
36077,98,70,55,98,19,Low
36078,87,75,47,37,29.6,Low
36079,47,78,88,60,34.2,Medium
36080,87,71,38,42,32.1,Medium
36081,45,65,56,79,43.4,Medium
36082,44,60,39,26,54,Medium
36083,80,59,47,48,36.1,Medium
36084,64,53,59,63,40.4,Medium
36085,66,45,64,80,39.3,Medium
36086,86,74,44,50,29.6,Low
36087,58,93,69,70,28.1,Low
36088,81,98,39,33,27.1,Low
36089,52,34,76,21,51.7,Medium
36090,49,41,60,65,49.6,Medium
36091,58,36,33,63,53.1,Medium
36092,49,87,36,63,40.8,Medium
36093,76,42,65,44,39.6,Medium
36094,97,46,97,76,20.4,Low
36095,41,30,79,33,55.5,Medium
36096,95,37,72,94,27.1,Low
36097,86,72,50,22,31.8,Medium
36098,99,61,94,95,13.8,Low
36099,83,56,34,60,37.2,Medium
36100,96,95,39,31,22.2,Low
36101,92,73,32,67,28.2,Low
36102,45,66,73,45,43.1,Medium
36103,67,44,76,67,38.1,Medium
36104,69,33,38,94,45.5,Medium
36105,82,30,51,49,43.1,Medium
36106,64,34,59,62,46.2,Medium
36107,65,47,65,26,44.3,Medium
36108,85,76,59,79,23.5,Low
36109,93,92,79,98,9.6,Low
36110,90,82,59,80,19.6,Low
36111,87,98,72,31,18.3,Low
36112,58,82,75,43,32.9,Medium
36113,77,78,98,76,18.6,Low
36114,60,69,81,46,34.5,Medium
36115,70,72,92,49,27.1,Low
36116,95,46,48,37,34.9,Medium
36117,41,76,50,90,41.8,Medium
36118,54,41,43,83,49.2,Medium
36119,70,78,94,76,22.2,Low
36120,66,70,60,29,37.7,Medium
36121,79,61,97,56,25.1,Low
36122,80,38,51,75,38.9,Medium
36123,44,37,63,48,53.9,Medium
36124,96,43,91,52,25.3,Low
36125,61,40,88,33,42.7,Medium
36126,72,33,77,72,38.7,Medium
36127,95,92,38,72,19.6,Low
36128,45,72,61,41,44.1,Medium
36129,90,55,62,58,29.3,Low
36130,72,97,42,37,30,Medium
36131,90,98,58,93,13.7,Low
36132,41,34,59,33,58.3,Medium
36133,73,53,49,30,42.1,Medium
36134,65,80,65,97,27.3,Low
36135,90,78,59,72,21.6,Low
36136,73,48,53,41,41.7,Medium
36137,61,49,87,25,41,Medium
36138,77,89,53,46,27.3,Low
36139,94,63,68,20,27.9,Low
36140,81,77,84,34,24.3,Low
36141,74,92,31,70,29.6,Low
36142,59,42,32,97,47.7,Medium
36143,80,38,82,87,31.5,Medium
36144,74,88,52,60,27.6,Low
36145,86,77,92,60,18.1,Low
36146,67,44,42,22,49.4,Medium
36147,52,69,34,98,41.9,Medium
36148,90,50,52,91,29.5,Low
36149,76,49,38,88,38.5,Medium
36150,45,94,99,76,26.4,Low
36151,75,49,91,23,34.8,Medium
36152,45,69,34,34,51.1,Medium
36153,74,66,34,33,40.5,Medium
36154,70,32,59,32,47.4,Medium
36155,41,35,97,33,50.4,Medium
36156,72,59,40,85,37,Medium
36157,43,82,48,94,39.2,Medium
36158,90,44,56,30,36.6,Medium
36159,94,37,97,74,24.5,Low
36160,46,58,91,89,37.1,Medium
36161,63,33,67,45,47,Medium
36162,73,71,42,51,36,Medium
36163,83,75,50,39,30.4,Medium
36164,57,80,68,33,36.3,Medium
36165,92,58,66,59,26.7,Low
36166,62,97,71,98,22.1,Low
36167,69,91,44,57,30.6,Medium
36168,97,85,43,51,22,Low
36169,66,51,66,53,39.8,Medium
36170,51,63,72,93,37,Medium
36171,87,88,44,86,21.4,Low
36172,63,63,58,63,38,Medium
36173,80,68,66,47,29.7,Low
36174,82,52,71,72,30.2,Medium
36175,72,61,51,35,39.2,Medium
36176,92,73,60,28,26.5,Low
36177,42,87,51,63,40.6,Medium
36178,97,73,33,72,25.5,Low
36179,54,61,92,33,38.4,Medium
36180,53,66,41,95,41.3,Medium
36181,87,50,38,49,37.7,Medium
36182,54,90,40,62,37.2,Medium
36183,43,48,85,39,47.5,Medium
36184,86,53,60,99,27.8,Low
36185,83,92,35,29,29.3,Low
36186,99,94,99,52,7.2,Low
36187,55,90,82,45,30.1,Medium
36188,60,81,36,68,37.7,Medium
36189,57,64,81,58,36,Medium
36190,45,31,91,66,47.9,Medium
36191,79,43,62,51,38,Medium
36192,88,90,67,47,19.7,Low
36193,85,82,57,49,25.1,Low
36194,41,77,83,39,40,Medium
36195,57,40,64,72,45.2,Medium
36196,56,77,73,98,30.1,Medium
36197,45,37,75,37,52.2,Medium
36198,82,85,42,66,26.7,Low
36199,50,30,56,48,55,Medium
36200,67,38,84,45,40.5,Medium
36201,62,99,42,74,29.7,Low
36202,82,72,39,80,29.8,Low
36203,87,94,54,22,24,Low
36204,55,80,98,45,29.9,Low
36205,55,62,33,94,43.4,Medium
36206,53,70,38,87,41.5,Medium
36207,45,75,80,21,41.4,Medium
36208,65,30,55,67,47.3,Medium
36209,52,92,94,29,29.9,Low
36210,60,33,56,67,48.2,Medium
36211,56,77,81,29,35.4,Medium
36212,67,83,32,79,34,Medium
36213,68,41,76,21,43.2,Medium
36214,41,78,34,29,50.5,Medium
36215,67,33,92,85,36.4,Medium
36216,62,86,62,88,28.2,Low
36217,88,58,71,56,27.6,Low
36218,89,98,96,47,11.1,Low
36219,66,64,81,49,33.3,Medium
36220,88,72,40,81,27.1,Low
36221,82,30,53,79,39.7,Medium
36222,43,73,96,90,32.7,Medium
36223,61,88,92,74,23.4,Low
36224,57,76,59,43,38.3,Medium
36225,91,46,57,39,34.5,Medium
36226,69,63,47,36,40.5,Medium
36227,40,60,93,96,37.8,Medium
36228,44,64,98,70,36.6,Medium
36229,79,46,76,31,36.3,Medium
36230,64,30,75,63,44.1,Medium
36231,84,33,75,24,39.1,Medium
36232,71,71,57,27,36.2,Medium
36233,75,74,52,57,31.7,Medium
36234,89,45,64,88,29.3,Low
36235,94,64,93,90,15.6,Low
36236,42,59,56,88,45.5,Medium
36237,65,65,77,94,29.7,Low
36238,70,80,73,27,30.7,Medium
36239,57,63,37,85,42.4,Medium
36240,88,55,57,21,34.8,Medium
36241,48,88,81,89,29.3,Low
36242,56,99,81,91,22.6,Low
36243,96,71,65,74,19.9,Low
36244,70,42,85,62,36.2,Medium
36245,43,99,57,52,36.5,Medium
36246,86,52,31,73,36.5,Medium
36247,63,41,38,40,50.9,Medium
36248,72,59,87,47,31.4,Medium
36249,87,95,72,58,16.5,Low
36250,51,93,98,21,30,Low
36251,85,78,34,37,32.1,Medium
36252,67,71,48,98,32.5,Medium
36253,76,97,99,91,11.6,Low
36254,68,89,71,67,25.2,Low
36255,81,44,93,55,30.3,Medium
36256,67,33,40,87,46.6,Medium
36257,47,55,84,66,41.3,Medium
36258,93,64,75,86,20,Low
36259,96,93,62,77,13.6,Low
36260,85,46,51,40,38,Medium
36261,96,89,80,67,12.2,Low
36262,71,82,47,59,31.7,Medium
36263,58,72,34,53,43.1,Medium
36264,73,58,63,89,31.9,Medium
36265,86,64,59,36,31,Medium
36266,57,80,52,37,39.1,Medium
36267,84,78,35,62,29.8,Low
36268,45,71,91,62,36.3,Medium
36269,69,59,77,45,34.8,Medium
36270,78,38,32,64,44.6,Medium
36271,81,58,53,20,37.6,Medium
36272,98,85,57,84,15.5,Low
36273,51,73,80,57,36,Medium
36274,77,61,45,91,32.8,Medium
36275,80,98,55,75,20.1,Low
36276,48,52,92,78,39,Medium
36277,84,56,87,92,23,Low
36278,76,89,46,47,29,Low
36279,66,67,45,70,37.5,Medium
36280,65,40,80,98,36.2,Medium
36281,68,31,74,89,39.8,Medium
36282,66,63,34,98,38.1,Medium
36283,70,87,67,23,30.2,Medium
36284,66,46,93,51,36.1,Medium
36285,90,34,47,72,37.2,Medium
36286,40,50,32,39,58.7,Medium
36287,80,56,65,75,30.7,Medium
36288,97,99,49,89,12.8,Low
36289,65,77,86,53,28.4,Low
36290,79,59,52,99,30.4,Medium
36291,46,74,74,83,36.3,Medium
36292,43,31,62,38,57.3,Medium
36293,84,49,64,66,32.3,Medium
36294,51,76,83,89,31.3,Medium
36295,78,48,56,62,37,Medium
36296,82,68,97,20,25.4,Low
36297,93,40,35,61,37.7,Medium
36298,46,60,93,72,37.8,Medium
36299,72,61,89,87,26.4,Low
36300,62,78,89,76,26.4,Low
36301,63,88,59,52,31.4,Medium
36302,44,92,70,43,36.5,Medium
36303,42,80,86,87,33.3,Medium
36304,84,78,47,81,25.5,Low
36305,79,98,97,64,13.2,Low
36306,97,55,33,40,34.1,Medium
36307,54,43,92,78,39.3,Medium
36308,67,57,50,76,38.5,Medium
36309,41,55,34,40,56.3,Medium
36310,85,34,69,71,34.9,Medium
36311,55,97,45,51,34.8,Medium
36312,86,79,32,87,26.8,Low
36313,95,67,60,36,26.3,Low
36314,87,59,51,45,32.8,Medium
36315,60,76,96,44,29.6,Low
36316,48,35,48,60,54.7,Medium
36317,80,75,85,72,21.3,Low
36318,99,92,42,37,20.7,Low
36319,56,99,33,51,36.2,Medium
36320,61,69,39,51,42,Medium
36321,94,32,94,44,29.6,Low
36322,74,88,32,33,34.3,Medium
36323,77,93,54,82,22.3,Low
36324,64,94,47,93,27.5,Low
36325,43,76,53,89,40.5,Medium
36326,62,47,44,87,43.6,Medium
36327,74,66,58,82,30.8,Medium
36328,54,58,92,20,40.6,Medium
36329,83,95,81,59,16.2,Low
36330,51,33,77,54,48.9,Medium
36331,40,63,63,27,49.8,Medium
36332,69,65,76,61,31.6,Medium
36333,92,36,32,70,39,Medium
36334,53,42,33,69,52.7,Medium
36335,91,66,43,53,29.9,Low
36336,62,59,85,91,31.4,Medium
36337,78,41,61,40,40.3,Medium
36338,66,89,98,67,20.6,Low
36339,98,74,47,68,22.4,Low
36340,93,35,89,98,24.7,Low
36341,90,68,53,56,27.4,Low
36342,69,98,96,58,18,Low
36343,79,55,98,50,27.3,Low
36344,95,96,30,63,20.9,Low
36345,90,63,91,21,24.8,Low
36346,47,94,78,63,31.1,Medium
36347,43,92,70,76,33.6,Medium
36348,84,74,56,55,27.5,Low
36349,60,61,52,53,42,Medium
36350,71,65,49,85,33.8,Medium
36351,87,91,96,51,13.6,Low
36352,47,76,65,77,37.7,Medium
36353,96,62,36,62,29.6,Low
36354,54,61,80,28,41.3,Medium
36355,53,93,68,33,34,Medium
36356,81,35,95,48,33.3,Medium
36357,70,85,39,26,36.1,Medium
36358,89,30,62,59,37.1,Medium
36359,42,42,71,53,51.1,Medium
36360,97,80,35,94,20.8,Low
36361,98,60,98,52,18,Low
36362,46,72,59,96,38.6,Medium
36363,67,58,57,90,35.4,Medium
36364,47,54,64,21,50.1,Medium
36365,81,66,49,38,34.2,Medium
36366,45,36,49,83,53.1,Medium
36367,75,43,69,46,38.7,Medium
36368,84,49,57,69,33.4,Medium
36369,78,95,51,76,22.5,Low
36370,51,38,59,32,53.2,Medium
36371,93,70,41,79,25.7,Low
36372,76,65,48,71,33.4,Medium
36373,73,89,70,92,20.9,Low
36374,83,99,81,65,14.4,Low
36375,93,99,82,39,12.8,Low
36376,66,67,53,91,33.8,Medium
36377,65,68,65,85,32.1,Medium
36378,52,43,96,52,41.9,Medium
36379,68,96,72,43,25.3,Low
36380,95,43,37,35,38.2,Medium
36381,48,61,94,20,41.7,Medium
36382,84,93,37,25,28.6,Low
36383,51,40,86,55,44.9,Medium
36384,82,78,78,32,25,Low
36385,41,87,74,51,37.6,Medium
36386,82,55,94,67,25.2,Low
36387,93,52,56,25,33.5,Medium
36388,58,89,64,98,27.5,Low
36389,43,67,91,34,41.1,Medium
36390,42,40,98,70,44.6,Medium
36391,97,96,95,96,3.8,Low
36392,78,43,92,96,27.9,Low
36393,48,53,98,75,37.8,Medium
36394,62,92,82,24,28.8,Low
36395,75,37,86,31,38.6,Medium
36396,44,48,84,29,48.3,Medium
36397,82,33,92,47,34.2,Medium
36398,55,38,62,28,51.4,Medium
36399,70,87,47,84,28.1,Low
36400,57,60,87,27,39.1,Medium
36401,77,60,86,78,26.2,Low
36402,44,91,39,20,45.3,Medium
36403,62,38,66,42,46.4,Medium
36404,91,82,84,78,14.4,Low
36405,86,48,43,81,34.5,Medium
36406,90,86,36,93,21.7,Low
36407,46,64,75,93,38.1,Medium
36408,65,83,38,89,32.6,Medium
36409,62,42,35,49,50.7,Medium
36410,91,97,92,28,13.3,Low
36411,96,71,98,57,15,Low
36412,75,75,42,78,31.3,Medium
36413,45,95,70,54,34.1,Medium
36414,82,89,46,84,22.9,Low
36415,66,31,64,44,47.1,Medium
36416,46,36,49,97,51.3,Medium
36417,76,83,65,27,29,Low
36418,82,88,33,46,29.6,Low
36419,75,38,74,22,41.6,Medium
36420,92,40,94,82,24.2,Low
36421,64,54,79,89,33.5,Medium
36422,56,61,43,88,41.9,Medium
36423,55,70,43,48,43.6,Medium
36424,59,52,86,82,35.4,Medium
36425,69,92,81,68,21.8,Low
36426,41,66,96,89,35.7,Medium
36427,70,36,98,38,37.8,Medium
36428,44,51,55,39,52.2,Medium
36429,82,75,96,56,19.9,Low
36430,97,81,36,42,25.5,Low
36431,96,39,37,93,33.2,Medium
36432,72,46,95,63,32.1,Medium
36433,96,61,52,21,30.8,Medium
36434,59,98,32,41,36.5,Medium
36435,64,63,53,40,40.9,Medium
36436,88,67,95,81,17.6,Low
36437,97,38,63,79,29.3,Low
36438,90,49,90,88,22.5,Low
36439,91,63,33,94,28.7,Low
36440,90,93,58,51,19.4,Low
36441,91,31,32,61,41.8,Medium
36442,83,44,56,62,36.2,Medium
36443,42,85,55,61,40.6,Medium
36444,85,53,74,44,30.9,Medium
36445,69,39,88,94,33.7,Medium
36446,53,82,84,57,31.7,Medium
36447,42,79,33,43,48.6,Medium
36448,84,71,72,30,27.7,Low
36449,88,68,38,91,27.7,Low
36450,41,40,91,60,47.4,Medium
36451,88,81,82,78,16.3,Low
36452,55,95,32,56,37.5,Medium
36453,44,31,36,50,60.9,High
36454,75,32,91,34,38.8,Medium
36455,90,68,56,69,25.5,Low
36456,55,74,43,57,41.5,Medium
36457,62,97,46,29,34,Medium
36458,60,90,54,97,28.5,Low
36459,73,30,34,85,46.5,Medium
36460,74,46,63,30,41,Medium
36461,42,58,41,65,51.1,Medium
36462,71,96,40,73,27.5,Low
36463,43,82,88,99,30.7,Medium
36464,45,78,98,73,31.7,Medium
36465,61,83,37,78,35.5,Medium
36466,85,63,78,74,24.1,Low
36467,84,39,47,54,39.9,Medium
36468,82,90,79,96,14.8,Low
36469,51,74,84,26,38,Medium
36470,41,56,78,34,47.8,Medium
36471,59,31,80,80,43.1,Medium
36472,61,46,97,92,33.2,Medium
36473,82,39,88,65,31.4,Medium
36474,64,41,38,89,45.6,Medium
36475,57,99,84,20,28.7,Low
36476,79,95,78,82,16.1,Low
36477,75,70,89,81,23.1,Low
36478,90,61,62,80,25.3,Low
36479,83,64,79,69,24.9,Low
36480,96,52,88,99,18.5,Low
36481,52,97,36,55,37.4,Medium
36482,99,49,82,92,20.1,Low
36483,85,35,84,43,34.4,Medium
36484,85,76,57,37,28.1,Low
36485,41,34,94,28,51.8,Medium
36486,65,84,41,86,32,Medium
36487,66,93,95,98,16.9,Low
36488,71,35,42,33,49.4,Medium
36489,80,77,41,76,29.1,Low
36490,40,49,90,62,45.1,Medium
36491,50,95,42,98,33.3,Medium
36492,89,87,44,60,23.5,Low
36493,79,31,67,90,36.7,Medium
36494,61,77,74,91,28.6,Low
36495,52,98,54,52,33.8,Medium
36496,87,98,86,27,15.9,Low
36497,74,71,75,90,25.1,Low
36498,52,93,77,44,31.5,Medium
36499,95,31,40,68,37.9,Medium
36500,83,70,42,32,34.2,Medium
36501,79,80,39,77,28.9,Low
36502,59,65,31,30,47.7,Medium
36503,86,40,91,38,31.6,Medium
36504,86,94,65,22,22.2,Low
36505,78,39,51,45,42.4,Medium
36506,96,91,53,93,14.4,Low
36507,41,95,64,53,37,Medium
36508,44,92,52,77,36.7,Medium
36509,88,65,64,61,26.4,Low
36510,74,98,66,52,22.6,Low
36511,74,82,80,42,25.6,Low
36512,64,77,96,57,26.4,Low
36513,80,77,79,83,20.8,Low
36514,60,49,69,58,41.7,Medium
36515,48,80,99,32,33.8,Medium
36516,70,73,74,61,29.2,Low
36517,59,67,90,96,28.7,Low
36518,68,91,45,43,32.2,Medium
36519,79,52,61,95,31.1,Medium
36520,85,39,83,40,33.7,Medium
36521,62,43,69,74,41.1,Medium
36522,48,66,49,56,45.6,Medium
36523,54,74,38,31,45.5,Medium
36524,49,47,78,84,42.3,Medium
36525,85,39,86,48,32.3,Medium
36526,62,83,83,57,28,Low
36527,93,43,61,63,31.4,Medium
36528,93,72,54,51,25.3,Low
36529,54,38,59,27,52.5,Medium
36530,55,67,56,78,38.9,Medium
36531,90,75,34,78,26.9,Low
36532,99,67,59,77,20.8,Low
36533,88,64,46,75,28.9,Low
36534,43,97,32,64,40.9,Medium
36535,42,82,63,70,39,Medium
36536,46,60,45,57,48.9,Medium
36537,70,37,91,64,36.3,Medium
36538,73,88,67,27,28.3,Low
36539,94,98,78,53,12.1,Low
36540,69,30,39,80,47.6,Medium
36541,88,62,71,92,22.8,Low
36542,91,46,30,55,38.3,Medium
36543,60,34,77,50,45.4,Medium
36544,51,54,65,25,47.9,Medium
36545,67,83,85,83,23,Low
36546,92,81,34,95,22.6,Low
36547,80,36,59,41,41.3,Medium
36548,40,75,93,85,34.4,Medium
36549,80,50,57,70,34.6,Medium
36550,66,50,92,58,34.4,Medium
36551,63,86,58,20,35.4,Medium
36552,76,71,56,69,30.2,Medium
36553,65,60,75,45,36.5,Medium
36554,69,57,36,40,44.1,Medium
36555,63,66,43,71,39.3,Medium
36556,46,37,66,66,50.7,Medium
36557,68,79,88,48,26.7,Low
36558,76,69,97,45,25,Low
36559,99,33,66,61,31.2,Medium
36560,50,46,33,79,51.7,Medium
36561,68,73,61,74,31.3,Medium
36562,43,37,96,72,45.3,Medium
36563,92,97,56,76,15.3,Low
36564,66,81,78,86,25.1,Low
36565,67,97,50,56,28.5,Low
36566,95,96,91,86,6.4,Low
36567,62,65,32,76,41.7,Medium
36568,61,74,90,97,25.7,Low
36569,65,38,71,85,39.9,Medium
36570,41,80,81,22,41.2,Medium
36571,87,39,38,24,43.5,Medium
36572,98,56,38,70,29.4,Low
36573,76,78,83,75,22.1,Low
36574,40,44,97,52,46.2,Medium
36575,69,87,38,82,30.5,Medium
36576,71,53,65,79,34.8,Medium
36577,84,47,95,70,26.3,Low
36578,62,33,96,21,44,Medium
36579,85,32,85,95,29.9,Low
36580,51,42,62,34,51.2,Medium
36581,41,57,52,68,49.3,Medium
36582,93,83,48,41,24.2,Low
36583,40,70,56,49,46.9,Medium
36584,55,96,77,27,31.1,Medium
36585,45,59,46,96,45.5,Medium
36586,83,59,34,52,37.1,Medium
36587,72,98,35,90,25.8,Low
36588,95,85,78,94,11.5,Low
36589,76,55,37,92,36.5,Medium
36590,66,89,44,31,35,Medium
36591,56,53,39,54,48.5,Medium
36592,64,62,78,48,35.4,Medium
36593,74,72,45,70,32.8,Medium
36594,80,45,78,83,30.6,Medium
36595,44,48,56,96,47.2,Medium
36596,64,51,54,77,40.6,Medium
36597,89,35,51,20,41.7,Medium
36598,92,41,85,59,28,Low
36599,43,97,36,25,44,Medium
36600,47,72,68,21,43.9,Medium
36601,95,76,82,32,19.6,Low
36602,65,94,55,95,25.3,Low
36603,72,46,94,53,33.3,Medium
36604,92,78,61,24,25.2,Low
36605,74,94,80,41,22.1,Low
36606,65,87,72,50,28.5,Low
36607,54,94,64,24,35,Medium
36608,52,85,74,59,33,Medium
36609,43,39,43,58,56.7,Medium
36610,54,70,82,38,37.2,Medium
36611,85,90,67,31,22.5,Low
36612,89,44,95,67,25.5,Low
36613,49,57,86,47,41.4,Medium
36614,94,70,82,50,20,Low
36615,51,34,86,42,48,Medium
36616,97,47,41,28,36.1,Medium
36617,71,39,50,83,41.6,Medium
36618,42,64,54,98,43.4,Medium
36619,63,76,59,74,32.8,Medium
36620,50,35,37,72,54.9,Medium
36621,63,66,37,45,43.1,Medium
36622,55,37,69,53,47.8,Medium
36623,60,54,30,23,51.5,Medium
36624,48,44,34,66,54.2,Medium
36625,95,98,53,23,19.7,Low
36626,47,60,48,50,48.6,Medium
36627,42,60,82,87,40.1,Medium
36628,78,61,67,31,34,Medium
36629,85,34,57,43,40.1,Medium
36630,70,31,41,46,49.9,Medium
36631,91,56,89,84,20.6,Low
36632,89,46,38,93,33.7,Medium
36633,92,30,69,22,38.2,Medium
36634,54,36,64,55,49.3,Medium
36635,73,74,60,42,32.4,Medium
36636,88,82,69,43,22.1,Low
36637,50,60,59,57,44.5,Medium
36638,67,86,54,30,33.6,Medium
36639,72,88,92,63,20.1,Low
36640,65,62,64,40,38.6,Medium
36641,76,43,61,92,35.3,Medium
36642,71,56,73,92,31,Medium
36643,75,45,49,85,38.2,Medium
36644,91,45,51,37,36.2,Medium
36645,54,57,74,23,44.2,Medium
36646,92,75,35,99,23.8,Low
36647,50,55,31,30,54.3,Medium
36648,64,41,72,68,40.9,Medium
36649,76,97,68,42,22.7,Low
36650,69,95,93,27,22.6,Low
36651,47,85,98,70,29.1,Low
36652,89,32,66,85,33.1,Medium
36653,71,32,90,29,41.1,Medium
36654,91,65,60,94,22.7,Low
36655,56,85,83,26,32.9,Medium
36656,59,85,34,74,36.7,Medium
36657,48,69,71,37,42.2,Medium
36658,78,90,31,64,29.2,Low
36659,91,84,35,34,28,Low
36660,79,40,34,95,40.1,Medium
36661,78,74,35,59,33.7,Medium
36662,84,85,53,75,22.8,Low
36663,78,90,54,44,26.6,Low
36664,88,36,81,84,29.4,Low
36665,98,73,35,22,29.7,Low
36666,87,36,33,29,44.9,Medium
36667,41,57,56,82,47.1,Medium
36668,65,62,36,88,39.4,Medium
36669,40,84,90,26,38.2,Medium
36670,61,40,31,59,51.5,Medium
36671,84,43,31,73,40,Medium
36672,49,54,41,56,50.4,Medium
36673,90,39,93,52,28.5,Low
36674,72,70,36,95,33.5,Medium
36675,86,31,79,75,33,Medium
36676,65,39,90,27,41.6,Medium
36677,43,43,54,31,56,Medium
36678,89,79,47,89,22.4,Low
36679,50,52,48,63,48.5,Medium
36680,52,46,35,99,48.5,Medium
36681,50,42,77,84,43.6,Medium
36682,77,55,90,47,30,Medium
36683,86,48,95,73,24.9,Low
36684,84,80,96,65,16.7,Low
36685,88,66,45,60,30,Low
36686,99,51,75,93,20.8,Low
36687,55,93,96,43,26.6,Low
36688,62,97,64,93,24,Low
36689,81,80,48,89,25.1,Low
36690,48,67,84,90,34.9,Medium
36691,76,81,99,47,20.8,Low
36692,80,72,56,41,31.1,Medium
36693,96,84,89,97,8.9,Low
36694,82,92,64,32,23.6,Low
36695,41,96,98,34,31.8,Medium
36696,77,87,82,61,20.6,Low
36697,90,91,46,75,20,Low
36698,60,53,91,93,32.6,Medium
36699,64,57,34,51,45.4,Medium
36700,92,38,88,39,30.3,Medium
36701,65,72,54,94,32.2,Medium
36702,41,63,90,59,40.8,Medium
36703,47,44,78,67,45.7,Medium
36704,56,94,55,50,33.4,Medium
36705,40,49,78,51,48.6,Medium
36706,92,32,68,83,31.7,Medium
36707,48,56,98,20,42.4,Medium
36708,58,96,52,93,28.3,Low
36709,76,48,71,88,32.2,Medium
36710,62,63,45,54,41.9,Medium
36711,78,87,78,99,17.2,Low
36712,94,67,97,62,16.7,Low
36713,58,45,85,66,39.7,Medium
36714,92,77,34,21,31.2,Medium
36715,94,94,69,25,17.9,Low
36716,66,69,49,46,38.5,Medium
36717,93,45,82,92,23.7,Low
36718,50,92,74,49,32.7,Medium
36719,50,47,69,68,45.3,Medium
36720,92,94,62,82,14.4,Low
36721,99,59,36,78,27.7,Low
36722,87,44,32,72,38.4,Medium
36723,84,81,68,97,18.8,Low
36724,88,75,37,44,30.5,Medium
36725,59,38,40,36,53.4,Medium
36726,98,58,62,82,22.8,Low
36727,82,86,97,69,15.1,Low
36728,56,57,75,26,42.9,Medium
36729,79,34,91,57,34.3,Medium
36730,86,55,94,58,24.5,Low
36731,76,37,80,36,38.9,Medium
36732,86,88,61,71,19.9,Low
36733,52,71,40,97,40.2,Medium
36734,67,47,97,68,32.9,Medium
36735,75,30,56,83,41.5,Medium
36736,56,55,91,67,36.2,Medium
36737,47,32,58,56,54.4,Medium
36738,49,87,68,60,34.7,Medium
36739,82,77,76,71,21.8,Low
36740,97,73,82,83,14.6,Low
36741,45,72,48,41,46.7,Medium
36742,46,49,33,54,54.9,Medium
36743,75,75,78,88,23.1,Low
36744,88,92,33,35,27.1,Low
36745,56,89,77,32,32.3,Medium
36746,47,78,39,23,47.7,Medium
36747,70,39,79,33,41.2,Medium
36748,85,78,60,51,25.5,Low
36749,40,67,49,26,51.5,Medium
36750,95,74,61,56,22,Low
36751,47,39,60,45,53,Medium
36752,43,43,90,38,48.1,Medium
36753,87,42,37,76,37.6,Medium
36754,43,55,33,43,55.4,Medium
36755,64,70,43,48,40,Medium
36756,41,85,33,69,44.6,Medium
36757,45,40,33,71,56.3,Medium
36758,76,72,63,93,26.1,Low
36759,62,91,38,48,35.5,Medium
36760,65,36,40,49,50.3,Medium
36761,45,33,74,93,48,Medium
36762,93,54,37,36,35.6,Medium
36763,54,49,90,62,39.5,Medium
36764,55,48,87,60,40.2,Medium
